xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_biz_type,9,Other,अन्य,o_econ_impact_revenue_chng_21_v_19,6,Revenue is expected to be higher than 2019,राजस्व २०१९ को भन्दा बढी हुने अपेक्षा गरिएको छ,1,0.010752688172043012,outlook,1945
m_biz_type,9,Other,अन्य,o_econ_impact_revenue_chng_21_v_19,4,Revenue is expected to be 75% of 2019,राजस्व २०१९ को ७५% हुने अपेक्षा गरिएको छ,1,0.010752688172043012,outlook,1946
m_biz_type,9,Other,अन्य,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,2,0.021505376344086023,outlook,1947
m_biz_type,9,Other,अन्य,o_econ_impact_revenue_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),3,0.03225806451612903,outlook,1948
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_econ_impact_revenue_chng_21_v_19,3,Revenue is expected to be 50% of 2019,राजस्व २०१९ को ५०% हुने अपेक्षा गरिएको छ,1,0.010752688172043012,outlook,1949
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,1,0.010752688172043012,outlook,1950
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,2,0.021505376344086023,outlook,1951
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_econ_impact_revenue_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),1,0.010752688172043012,outlook,1952
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_econ_impact_revenue_chng_21_v_19,3,Revenue is expected to be 50% of 2019,राजस्व २०१९ को ५०% हुने अपेक्षा गरिएको छ,2,0.021505376344086023,outlook,1953
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,5,0.053763440860215055,outlook,1954
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_econ_impact_revenue_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),2,0.021505376344086023,outlook,1955
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,6,Revenue is expected to be higher than 2019,राजस्व २०१९ को भन्दा बढी हुने अपेक्षा गरिएको छ,4,0.043010752688172046,outlook,1956
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,5,Revenue is expected to be similar to 2019’s revenue,राजस्व २०१९ को राजस्व जस्तै मिल्दो हुने अपेक्षा गरिएको छ,1,0.010752688172043012,outlook,1957
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,4,Revenue is expected to be 75% of 2019,राजस्व २०१९ को ७५% हुने अपेक्षा गरिएको छ,3,0.03225806451612903,outlook,1958
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,3,Revenue is expected to be 50% of 2019,राजस्व २०१९ को ५०% हुने अपेक्षा गरिएको छ,4,0.043010752688172046,outlook,1959
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,8,0.08602150537634409,outlook,1960
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_econ_impact_revenue_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),15,0.16129032258064516,outlook,1961
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,6,Revenue is expected to be higher than 2019,राजस्व २०१९ को भन्दा बढी हुने अपेक्षा गरिएको छ,2,0.021505376344086023,outlook,1962
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,5,Revenue is expected to be similar to 2019’s revenue,राजस्व २०१९ को राजस्व जस्तै मिल्दो हुने अपेक्षा गरिएको छ,4,0.043010752688172046,outlook,1963
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,4,Revenue is expected to be 75% of 2019,राजस्व २०१९ को ७५% हुने अपेक्षा गरिएको छ,3,0.03225806451612903,outlook,1964
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,3,Revenue is expected to be 50% of 2019,राजस्व २०१९ को ५०% हुने अपेक्षा गरिएको छ,3,0.03225806451612903,outlook,1965
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,2,Revenue is expected to be 25% of 2019,राजस्व २०१९ को २५% हुने अपेक्षा गरिएको छ,9,0.0967741935483871,outlook,1966
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_econ_impact_revenue_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),23,0.24731182795698925,outlook,1967
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,o_econ_impact_wrkfrc_chng_21_v_19,5,Workforce size will be similar to that of 2019,कार्यबल आकार २०१९ को जस्तै मिल्दो हुनेछ ,3,0.03225806451612903,outlook,1968
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,o_econ_impact_wrkfrc_chng_21_v_19,4,Workforce size will be 75% of 2019,कार्यबल आकार २०१९ को ७५% हुनेछ ,4,0.043010752688172046,outlook,1969
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,o_econ_impact_wrkfrc_chng_21_v_19,3,Workforce size will be 50% of 2019,कार्यबल आकार २०१९ को ५०% हुनेछ ,5,0.053763440860215055,outlook,1970
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,o_econ_impact_wrkfrc_chng_21_v_19,2,Workforce size will be 25% of 2019,कार्यबल आकार २०१९ को २५% हुनेछ,7,0.07526881720430108,outlook,1971
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,o_econ_impact_wrkfrc_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),6,0.06451612903225806,outlook,1972
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,6,Workforce size will be greater than that of 2019,कार्यबल आकार २०१९ को भन्दा बढी हुनेछ ,1,0.010752688172043012,outlook,1973
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,5,Workforce size will be similar to that of 2019,कार्यबल आकार २०१९ को जस्तै मिल्दो हुनेछ ,3,0.03225806451612903,outlook,1974
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,3,Workforce size will be 50% of 2019,कार्यबल आकार २०१९ को ५०% हुनेछ ,1,0.010752688172043012,outlook,1975
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,2,Workforce size will be 25% of 2019,कार्यबल आकार २०१९ को २५% हुनेछ,10,0.10752688172043011,outlook,1976
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),7,0.07526881720430108,outlook,1977
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,5,Workforce size will be similar to that of 2019,कार्यबल आकार २०१९ को जस्तै मिल्दो हुनेछ ,1,0.010752688172043012,outlook,1978
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,4,Workforce size will be 75% of 2019,कार्यबल आकार २०१९ को ७५% हुनेछ ,1,0.010752688172043012,outlook,1979
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,3,Workforce size will be 50% of 2019,कार्यबल आकार २०१९ को ५०% हुनेछ ,5,0.053763440860215055,outlook,1980
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,2,Workforce size will be 25% of 2019,कार्यबल आकार २०१९ को २५% हुनेछ,8,0.08602150537634409,outlook,1981
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,1,None (or negligible),कुनै पनि होइन (वा नगण्य),11,0.11827956989247312,outlook,1982
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,6,Workforce size will be greater than that of 2019,कार्यबल आकार २०१९ को भन्दा बढी हुनेछ ,1,0.010752688172043012,outlook,1983
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,o_econ_impact_wrkfrc_chng_21_v_19,5,Workforce size will be similar to that of 2019,कार्यबल आकार २०१९ को जस्तै मिल्दो हुनेछ ,1,0.010752688172043012,outlook,1984
